AmenitiesId,Amenities
13333008,"TV, Cable TV, Wifi, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Washer, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Other, Paid parking on premises"
13389577,"TV, Internet, Wifi, Kitchen, Smoking allowed, Pets live on this property, Family/kid friendly, Washer, Essentials, Shampoo"
13333143,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Bathtub, High chair, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Beach essentials, Long term stays allowed, Wide doorway, Flat path to front door, Well-lit path to entrance, Wide clearance to bed, Step-free access, Wide entryway, Host greets you, Handheld shower head"
13361526,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron"
13479450,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Free street parking, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Private living room, Bathtub, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Host greets you"
13491812,"Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, Essentials, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13361613,"TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Outlet covers, High chair, Children’s books and toys, Babysitter recommendations, Crib, Pack ’n Play/travel crib, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Other"
13365785,"Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
13437841,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Single level home, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Accessible-height toilet, Step-free access, Wide entryway, Handheld shower head, Roll-in shower"
13501113,"Internet, Wifi, Kitchen, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Family/kid friendly, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Outlet covers, Bathtub, Children’s books and toys, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Step-free access, Wide doorway, Wide clearance to bed, Accessible-height bed, Step-free access, Wide doorway, Host greets you, Handheld shower head"
13372754,"Kitchen, Free parking on premises, Indoor fireplace, Heating, Family/kid friendly, Suitable for events, Essentials, Shampoo, Hangers, Laptop friendly workspace, Private entrance, Bed linens, Extra pillows and blankets"
13430219,"TV, Air conditioning, Kitchen, Essentials, Hangers, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13444131,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Family/kid friendly, Washer, First aid kit, Essentials, Shampoo, translation missing: en.hosting_amenity_49"
1345576,"Internet, Wifi, Kitchen, Doorman, Breakfast, Pets live on this property, Heating, Washer, Dryer"
13508417,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Self check-in, Lockbox, Hot water, Bed linens, Extra pillows and blankets"
13520692,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Breakfast, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
13366855,"TV, Air conditioning, Pool, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Gym, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers"
13414552,"Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Gym, Elevator, Heating, Family/kid friendly, Washer, Essentials, Hair dryer, translation missing: en.hosting_amenity_49"
13433868,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Buzzer/wireless intercom, Family/kid friendly, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Patio or balcony, Long term stays allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Wide doorway, Step-free access, Wide doorway, Wide entryway, Host greets you"
13436132,"Internet, Wifi, Air conditioning, Kitchen, Heating, Family/kid friendly, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Luggage dropoff allowed, Long term stays allowed, Host greets you"
13442098,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Elevator, Hot tub, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Host greets you"
13352279,"TV, Internet, Wifi, Kitchen, Smoking allowed, Suitable for events, Washer, Smoke detector, First aid kit, Essentials, 24-hour check-in, Hangers, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13375733,"TV, Wifi, Kitchen, Smoking allowed, Family/kid friendly, Washer, Hair dryer, Iron"
13382536,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Pack ’n Play/travel crib, Body soap, Bath towel, Toilet paper, Bed linens, Extra pillows and blankets, Coffee maker, Dishwasher, Oven, Smart TV, DVD player, Beach view, Rain shower, Terrace, Balcony, Sound system, Breakfast table, Espresso machine, Double oven, Murphy bed, Bedroom comforts, Bathroom essentials"
13386011,"TV, Wifi, Air conditioning, Kitchen, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Microwave, Coffee maker, Refrigerator, Dishwasher, Cooking basics, Oven, Stove"
13390320,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Essentials, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Pack ’n Play/travel crib, Long term stays allowed, Host greets you"
13411324,"TV, Wifi, Kitchen, Paid parking off premises, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Dishes and silverware, Cooking basics, Stove, Host greets you"
13488308,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible, Kitchen, Smoking allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Safety card, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, Room-darkening shades, Game console"
13344796,"TV, Internet, Wifi, Kitchen, Free parking on premises, Washer, First aid kit, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13363311,"TV, Pool, Kitchen, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace"
13368075,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Doorman, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Long term stays allowed, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Accessible-height bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Host greets you, Full kitchen"
13373114,"TV, Cable TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Hot tub, Buzzer/wireless intercom, Washer, Dryer, Essentials, Lock on bedroom door, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13415952,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Self check-in, Lockbox, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony"
13461087,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_50, Private entrance, Outlet covers, High chair, Pack ’n Play/travel crib, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide doorway, Well-lit path to entrance, Host greets you, Handheld shower head"
13490410,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises, Pets allowed, Doorman, Gym, Breakfast, Elevator, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Lock on bedroom door, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Long term stays allowed"
13511610,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Doorman, Elevator, Free street parking, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Host greets you"
1352758,"TV, Cable TV, Internet, Wifi, Pool, Kitchen, Free parking on premises, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Self check-in, Lockbox, Hot water"
13495314,"Cable TV, Wifi, Air conditioning, Kitchen, Pets allowed, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Private entrance, Bathtub, Game console, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Long term stays allowed, Well-lit path to entrance"
13489279,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Free street parking, Family/kid friendly, Washer, Essentials, Shampoo, Iron, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Step-free access, Accessible-height toilet, Wide clearance to shower, toilet, Step-free access, Fixed grab bars for shower, Fixed grab bars for toilet, Roll-in shower, Shower chair"
13352718,"Air conditioning, Kitchen, Heating, Essentials, Shampoo, Lock on bedroom door, Hangers, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50"
13417224,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Paid parking off premises, Elevator, Free street parking, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishes and silverware, BBQ grill, Patio or balcony, Beach essentials, Long term stays allowed, Host greets you, Paid parking on premises"
